target_id	target_type	target_name	target_organism_tax_id	target_organism	uniprot_id
NPT19237	SINGLE PROTEIN	Platelet-derived growth factor receptor beta	10090	Mus musculus	P05622
NPT19244	SINGLE PROTEIN	Serine/threonine-protein kinase B-raf	10090	Mus musculus	P28028
NPT19250	SELECTIVITY GROUP	Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor	10116	Rattus norvegicus	P61169
NPT19250	SELECTIVITY GROUP	Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor	10116	Rattus norvegicus	P30994
NPT19250	SELECTIVITY GROUP	Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor	10116	Rattus norvegicus	P08909
NPT19250	SELECTIVITY GROUP	Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor	10116	Rattus norvegicus	P14842
NPT19251	SELECTIVITY GROUP	Dopamine receptors; D1 & D2	10116	Rattus norvegicus	P18901
NPT19251	SELECTIVITY GROUP	Dopamine receptors; D1 & D2	10116	Rattus norvegicus	P61169
NPT19261	SINGLE PROTEIN	Cys-loop ligand-gated ion channel	556	Dickeya chrysanthemi	P0C7B7
NPT19262	SINGLE PROTEIN	Prion protein	10090	Mus musculus	P04925
NPT19266	SINGLE PROTEIN	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	158879	Staphylococcus aureus subsp. aureus N315	P84058
NPT19276	ORGANISM	Candida palmioleophila	45574	Candida palmioleophila	n.a.
NPT19277	ORGANISM	Trichosporon loubieri	82519	Trichosporon loubieri	n.a.
NPT19278	ORGANISM	Trichosporon mucoides	82522	Trichosporon mucoides	n.a.
NPT19279	ORGANISM	Mucor fuscus	708069	Mucor fuscus	n.a.
NPT19281	ORGANISM	Chrysosporium keratinophilum	69893	Chrysosporium keratinophilum	n.a.
NPT19282	ORGANISM	Aspergillus niger ATCC 1015	380704	Aspergillus niger ATCC 1015	n.a.
NPT19285	SINGLE PROTEIN	Lanosterol 14-alpha demethylase	5052	Aspergillus	A0A2P2HJL8
NPT19285	SINGLE PROTEIN	Lanosterol 14-alpha demethylase	5052	Aspergillus	Q9P8R0
NPT19285	SINGLE PROTEIN	Lanosterol 14-alpha demethylase	5052	Aspergillus	G4WW85
NPT19286	SINGLE PROTEIN	Lanosterol 14-alpha demethylase	559305	Trichophyton rubrum (strain ATCC MYA-4607 / CBS 118892) (Athlete'sfoot fungus)	F2SHH3
NPT19287	ORGANISM	Fonsecaea compacta	86057	Fonsecaea compacta	n.a.
NPT19290	SINGLE PROTEIN	Acetylcholinesterase	51655	Plutella xylostella	Q8MZM0
NPT19291	ORGANISM	Helicoverpa assulta	52344	Helicoverpa assulta	n.a.
NPT19292	ORGANISM	Phaseolus lunatus	3884	Phaseolus lunatus	n.a.
NPT19337	SINGLE PROTEIN	Squalene monooxygenase	9606	Homo sapiens	Q14534
NPT19345	SINGLE PROTEIN	Neuraminidase	504904	Influenza A virus	D5F1R0
NPT19348	SINGLE PROTEIN	Neuraminidase	383586	Influenza A virus (A/Memphis/1/1971(H3N2))	P03471
NPT19357	ORGANISM	Bovine herpesvirus 1	10320	Bovine herpesvirus 1	n.a.
NPT19358	ORGANISM	Equid herpesvirus 1	10326	Equid herpesvirus 1	n.a.
NPT19361	ORGANISM	Cercopithecine herpesvirus 9	35246	Cercopithecine herpesvirus 9	n.a.
NPT19362	CELL-LINE	NC-37	9606	Homo sapiens	n.a.
NPT19368	SINGLE PROTEIN	Thymidine kinase	10310	Human herpesvirus 2	Q6L709
NPT19375	SINGLE PROTEIN	Solute carrier family 15 member 1	10090	Mus musculus	Q9JIP7
NPT19380	ORGANISM	Human rhinovirus 4	185889	Human rhinovirus 4	n.a.
NPT19399	ORGANISM	Aspergillus pterus	5052	Aspergillus pterus	n.a.
NPT19403	CELL-LINE	SNB-	n.a.	n.a.	n.a.
NPT19405	CELL-LINE	H35R0.3	10116	Rattus norvegicus	n.a.
NPT19406	CELL-LINE	L1210 ( R81)	10090	Mus musculus	n.a.
NPT19407	CELL-LINE	R1-CCRF-CEM	9606	Homo sapiens	n.a.
NPT19408	CELL-LINE	R2-CCRF-CEM	9606	Homo sapiens	n.a.
NPT19409	CELL-LINE	R30dm-CCRF-CEM	9606	Homo sapiens	n.a.
NPT19411	CELL-LINE	D54 cell line	9606	Homo sapiens	n.a.
NPT19412	CELL-LINE	R2	9606	Homo sapiens	n.a.
NPT19413	SINGLE PROTEIN	GAR transformylase	10090	Mus musculus	Q64737
NPT19415	CELL-LINE	H35	10116	Rattus norvegicus	n.a.
NPT19416	SINGLE PROTEIN	GAR transformylase	9606	Homo sapiens	P22102
NPT19418	CELL-LINE	SCC-7	10090	Mus musculus	n.a.
NPT19419	CELL-LINE	SNB-7	9606	Homo sapiens	n.a.
NPT19423	SINGLE PROTEIN	Thymidylate synthase (EC 2.1.1.45) (TS) (TSase)	562	Escherichia coli	E2QDN0
NPT19427	SINGLE PROTEIN	Dihydrofolate reductase	9986	Oryctolagus cuniculus	C1JLF0
NPT19428	SINGLE PROTEIN	Dihydrofolate reductase	1352	Enterococcus faecium	P00380
NPT19430	SINGLE PROTEIN	Proton-coupled folate transporter	9606	Homo sapiens	Q96NT5
NPT19431	PROTEIN FAMILY	Thymidylate synthase/GAR transformylase/AICAR transformylase	9606	Homo sapiens	P04818
NPT19431	PROTEIN FAMILY	Thymidylate synthase/GAR transformylase/AICAR transformylase	9606	Homo sapiens	P31939
NPT19431	PROTEIN FAMILY	Thymidylate synthase/GAR transformylase/AICAR transformylase	9606	Homo sapiens	P22102
NPT19433	SINGLE PROTEIN	Methionine synthase	9606	Homo sapiens	Q99707
NPT19437	SINGLE PROTEIN	Methionyl-tRNA synthetase	226185	Enterococcus faecalis (strain ATCC 700802 / V583)	Q837B3
NPT19438	ORGANISM	Aeromonas	642	Aeromonas	n.a.
NPT19458	SINGLE PROTEIN	Imipenem-hydrolyzing beta-lactamase	550	Enterobacter cloacae	P52663
NPT19459	SINGLE PROTEIN	Beta-lactamase VIM-4	287	Pseudomonas aeruginosa	Q8KRJ3
NPT19463	SINGLE PROTEIN	Ryanodine receptor 2	9615	Canis lupus familiaris	Q8WN72
NPT19471	SINGLE PROTEIN	Cyclic AMP-dependent transcription factor ATF-2	10090	Mus musculus	P16951
NPT19472	SINGLE PROTEIN	Citrate synthase, mitochondrial	10090	Mus musculus	Q9CZU6
NPT19473	SINGLE PROTEIN	Creatine kinase M-type	10116	Rattus norvegicus	P00564
NPT19474	SINGLE PROTEIN	Triosephosphate isomerase	10116	Rattus norvegicus	P48500
NPT19485	SINGLE PROTEIN	Activin receptor type-1C	9606	Homo sapiens	Q8NER5
NPT19488	SINGLE PROTEIN	Leukotriene C4 synthase	10116	Rattus norvegicus	Q925U2
NPT19489	SINGLE PROTEIN	Prostaglandin E synthase 2	9606	Homo sapiens	Q9H7Z7
NPT19500	SINGLE PROTEIN	Growth hormone-releasing hormone receptor	9606	Homo sapiens	Q02643
NPT19502	ORGANISM	Microsporum distortum	101202	Microsporum distortum	n.a.
NPT19504	ORGANISM	Candida azyma	5488	Candida azyma	n.a.
NPT19507	SINGLE PROTEIN	Liver carboxylesterase 3	10116	Rattus norvegicus	Q63108
NPT19518	SINGLE PROTEIN	CmeA	197	Campylobacter jejuni	Q8RTE5
NPT19523	SINGLE PROTEIN	Beta casein	10116	Rattus norvegicus	P02665
NPT20529	NON-MOLECULAR	NON-PROTEIN TARGET	n.a.	n.a.	n.a.
NPT20555	ORGANISM	SARS-CoV-2	2697049	Severe acute respiratory syndrome coronavirus 2	n.a.
NPT20556	SINGLE PROTEIN	Replicase polyprotein 1ab	2697049	Severe acute respiratory syndrome coronavirus 2	P0DTD1
NPT20567	SINGLE PROTEIN	Cytochrome P450 2D18	10116	Rattus norvegicus	Q64680
NPT20576	SMALL MOLECULE	Heme	n.a.	n.a.	n.a.
NPT20596	PHENOTYPE	Hepatotoxicity	n.a.	n.a.	n.a.
NPT20625	TISSUE	Small intestine	10116	Rattus norvegicus	n.a.
NPT20632	ORGANISM	Chikungunya virus	37124	Chikungunya virus	n.a.
NPT20634	SINGLE PROTEIN	Potassium channel subfamily K member 3	9606	Homo sapiens	O14649
NPT20648	PROTEIN FAMILY	Alpha glucosidase	9606	Homo sapiens	O43451
NPT20648	PROTEIN FAMILY	Alpha glucosidase	9606	Homo sapiens	P10253
NPT20648	PROTEIN FAMILY	Alpha glucosidase	9606	Homo sapiens	P14410
NPT20648	PROTEIN FAMILY	Alpha glucosidase	9606	Homo sapiens	Q2M2H8
NPT20763	CELL-LINE	J774.1	10090	Mus musculus	n.a.
NPT20780	CELL-LINE	Murine-murine hybridoma (mark 3)	10090	Mus musculus	n.a.
NPT20788	CELL-LINE	HMEC-1	9606	Homo sapiens	n.a.
NPT20794	SINGLE PROTEIN	Alpha-tocopherol transfer protein	9606	Homo sapiens	P49638
NPT20798	PROTEIN COMPLEX	GTP-binding nuclear protein Ran/Importin subunit beta-1/Snurportin-1	9606	Homo sapiens	P62826
NPT20798	PROTEIN COMPLEX	GTP-binding nuclear protein Ran/Importin subunit beta-1/Snurportin-1	9606	Homo sapiens	Q14974
NPT20798	PROTEIN COMPLEX	GTP-binding nuclear protein Ran/Importin subunit beta-1/Snurportin-1	9606	Homo sapiens	O95149
NPT20859	SINGLE PROTEIN	Neuropeptide Y receptor type 2	9606	Homo sapiens	P49146
NPT20904	CELL-LINE	Hep 3B2	9606	Homo sapiens	n.a.
NPT20910	CELL-LINE	Lymphocytes	n.a.	n.a.	n.a.
NPT20912	PHENOTYPE	Phospholipidosis	n.a.	n.a.	n.a.
NPT20913	TISSUE	Whole blood	9606	Homo sapiens	n.a.
NPT20948	SINGLE PROTEIN	Taste receptor type 2 member 7	9606	Homo sapiens	Q9NYW3
NPT20950	CELL-LINE	Erythrocyte	n.a.	n.a.	n.a.
NPT20967	CELL-LINE	Platelet	n.a.	n.a.	n.a.
NPT20972	CELL-LINE	SU.86.86	9606	Homo sapiens	n.a.
NPT20985	CELL-LINE	MCF7-ADR	9606	Homo sapiens	n.a.
NPT20987	CELL-LINE	HeLa S3	9606	Homo sapiens	n.a.
NPT21075	SINGLE PROTEIN	Cholesterol 24-hydroxylase	9606	Homo sapiens	Q9Y6A2
NPT21111	CELL-LINE	TOV112D	9606	Homo sapiens	n.a.
NPT21114	PROTEIN COMPLEX	Glycine receptor (alpha-1/beta)	9606	Homo sapiens	P23415
NPT21114	PROTEIN COMPLEX	Glycine receptor (alpha-1/beta)	9606	Homo sapiens	P48167
NPT21116	SINGLE PROTEIN	Glycine receptor subunit alpha-1	10116	Rattus norvegicus	P07727
NPT21117	SINGLE PROTEIN	Taste receptor type 2 member 10	9606	Homo sapiens	Q9NYW0
NPT21118	SINGLE PROTEIN	Taste receptor type 2 member 46	9606	Homo sapiens	P59540
NPT21123	SINGLE PROTEIN	Amino acid transporter	10116	Rattus norvegicus	Q9Z1J7
NPT21153	SINGLE PROTEIN	Pyruvate dehydrogenase kinase isoform 4	9606	Homo sapiens	Q16654
NPT21154	SINGLE PROTEIN	General amino-acid permease GAP1	559292	Saccharomyces cerevisiae	P19145
NPT21198	ORGANISM	Chilo suppressalis	168631	Chilo suppressalis	n.a.
NPT21200	ORGANISM	Laodelphax striatella	195883	Laodelphax striatella	n.a.
NPT21243	SINGLE PROTEIN	Galactocerebrosidase	9606	Homo sapiens	P54803
NPT21253	SINGLE PROTEIN	Aldehyde dehydrogenase X	9606	Homo sapiens	P30837
NPT21254	SINGLE PROTEIN	Retinal dehydrogenase 2	9606	Homo sapiens	O94788
NPT21255	SINGLE PROTEIN	Aldehyde dehydrogenase 1A3	9606	Homo sapiens	P47895
NPT21257	SINGLE PROTEIN	Aldehyde dehydrogenase dimeric NADP-preferring	9606	Homo sapiens	P30838
NPT21289	SINGLE PROTEIN	Free fatty acid receptor 3	10116	Rattus norvegicus	B2GV46
NPT21292	SINGLE PROTEIN	ATP-dependent Clp protease proteolytic subunit	93061	Staphylococcus aureus (strain NCTC 8325)	Q2G036
NPT21294	ORGANISM	Tineola bisselliella	93883	Tineola bisselliella	n.a.
NPT21303	SINGLE PROTEIN	Epoxide hydratase	10090	Mus musculus	P34914
NPT21312	SINGLE PROTEIN	Diacylglycerol O-acyltransferase 1	9913	Bos taurus	Q8MK44
NPT21313	SINGLE PROTEIN	Lecithin retinol acyltransferase	9913	Bos taurus	Q9BGL2
NPT21330	SINGLE PROTEIN	Tumor necrosis factor ligand superfamily member 11	10090	Mus musculus	O35235
NPT21334	CELL-LINE	MC3T3-E1	10090	Mus musculus	n.a.
NPT21577	NUCLEIC-ACID	quadruplex DNA	9606	Homo sapiens	n.a.
NPT21579	SINGLE PROTEIN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1	9606	Homo sapiens	O14983
NPT21593	CELL-LINE	HMC1	9606	Homo sapiens	n.a.
NPT21616	PROTEIN-PROTEIN INTERACTION	Bcl-xL/BAK	9606	Homo sapiens	Q07817
NPT21616	PROTEIN-PROTEIN INTERACTION	Bcl-xL/BAK	9606	Homo sapiens	Q16611
NPT21617	PROTEIN-PROTEIN INTERACTION	Induced myeloid leukemia cell differentiation protein Mcl-1/BH3-interacting domain death agonist	9606	Homo sapiens	Q07820
NPT21617	PROTEIN-PROTEIN INTERACTION	Induced myeloid leukemia cell differentiation protein Mcl-1/BH3-interacting domain death agonist	9606	Homo sapiens	P55957
NPT21628	UNKNOWN	Erythrocyte beta receptor	9103	Meleagris gallopavo	n.a.
NPT21652	SINGLE PROTEIN	Carbonic anhydrase-like protein, putative	353153	Trypanosoma cruzi (strain CL Brener)	Q4CVY4
NPT21657	SINGLE PROTEIN	DNA topoisomerase I	9913	Bos taurus	F1MN93
NPT21696	PROTEIN-PROTEIN INTERACTION	1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5	9606	Homo sapiens	Q00G26
NPT21696	PROTEIN-PROTEIN INTERACTION	1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5	9606	Homo sapiens	Q8WTS1
NPT21697	PROTEIN-PROTEIN INTERACTION	Perilipin-1/ABHD5	9606	Homo sapiens	Q8WTS1
NPT21697	PROTEIN-PROTEIN INTERACTION	Perilipin-1/ABHD5	9606	Homo sapiens	O60240
NPT21702	PROTEIN-PROTEIN INTERACTION	Importin subunit beta-1/Snurportin-1	9606	Homo sapiens	Q14974
NPT21702	PROTEIN-PROTEIN INTERACTION	Importin subunit beta-1/Snurportin-1	9606	Homo sapiens	O95149
NPT21723	CELL-LINE	Bone marrow cell	n.a.	n.a.	n.a.
NPT21726	SINGLE PROTEIN	Tyrosine-protein kinase SRC	10090	Mus musculus	P05480
NPT21727	SINGLE PROTEIN	CDGSH iron-sulfur domain-containing protein 1	9606	Homo sapiens	Q9NZ45
NPT21728	CELL-LINE	EA.hy 926	9606	Homo sapiens	n.a.
NPT21733	SINGLE PROTEIN	Glycogen synthase kinase-3 beta	10116	Rattus norvegicus	P18266
NPT21739	CELL-LINE	PWR-1E	9606	Homo sapiens	n.a.
NPT21740	CELL-LINE	CCD-841CoN	9606	Homo sapiens	n.a.
NPT21742	CELL-LINE	L02	9606	Homo sapiens	n.a.
NPT21744	CELL-LINE	QGY-7703	9606	Homo sapiens	n.a.
NPT21748	CELL-LINE	LN-229	9606	Homo sapiens	n.a.
NPT21749	CELL-LINE	COLO 201	9606	Homo sapiens	n.a.
NPT21750	LIPID	Lipid bilayer	n.a.	n.a.	n.a.
NPT21752	CELL-LINE	Peritoneal macrophage cells	n.a.	n.a.	n.a.
NPT21754	CELL-LINE	RWPE-1	9606	Homo sapiens	n.a.
NPT21757	PROTEIN FAMILY	CREB-binding protein/Histone acetyltransferase p300	9606	Homo sapiens	Q09472
NPT21757	PROTEIN FAMILY	CREB-binding protein/Histone acetyltransferase p300	9606	Homo sapiens	Q92793
NPT21762	SINGLE PROTEIN	Lysine-specific histone demethylase 1	9606	Homo sapiens	O60341
NPT21763	CELL-LINE	CCD-18Co	9606	Homo sapiens	n.a.
NPT21765	SINGLE PROTEIN	Sortase A	1309	Streptococcus mutans	Q8CM62
NPT21768	CELL-LINE	KBM5	9606	Homo sapiens	n.a.
NPT21769	CELL-LINE	GES1	9606	Homo sapiens	n.a.
NPT21770	PROTEIN FAMILY	MAP kinase p38	10090	Mus musculus	P47811
NPT21770	PROTEIN FAMILY	MAP kinase p38	10090	Mus musculus	O08911
NPT21770	PROTEIN FAMILY	MAP kinase p38	10090	Mus musculus	Q9WUI1
NPT21770	PROTEIN FAMILY	MAP kinase p38	10090	Mus musculus	Q9Z1B7
NPT21772	PROTEIN COMPLEX	GroEL/GroES	562	Escherichia coli	Q548M1
NPT21772	PROTEIN COMPLEX	GroEL/GroES	562	Escherichia coli	Q7BGE6
NPT21773	SINGLE PROTEIN	Thiosulfate sulfurtransferase	9606	Homo sapiens	Q16762
NPT21774	PROTEIN COMPLEX	HSP60/HSP10	9606	Homo sapiens	P10809
NPT21774	PROTEIN COMPLEX	HSP60/HSP10	9606	Homo sapiens	P61604
NPT21775	SINGLE PROTEIN	60 kDa chaperonin	83333	Escherichia coli (strain K12)	P0A6F5
NPT21778	SINGLE PROTEIN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	9606	Homo sapiens	P16615
NPT21779	SINGLE PROTEIN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3	9606	Homo sapiens	Q93084
NPT21782	CELL-LINE	A549/CDDP	9606	Homo sapiens	n.a.
NPT21789	CELL-LINE	Cortical neurones	n.a.	n.a.	n.a.
NPT21797	ORGANISM	Pseudocercospora fijiensis	83344	Pseudocercospora fijiensis	n.a.
NPT21798	CELL-LINE	ARPE-19	9606	Homo sapiens	n.a.
NPT21802	PROTEIN FAMILY	Hypoxia inducible factors; HIF-1-alpha, HIF-2-alpha	9606	Homo sapiens	Q16665
NPT21802	PROTEIN FAMILY	Hypoxia inducible factors; HIF-1-alpha, HIF-2-alpha	9606	Homo sapiens	Q99814
NPT21823	TISSUE	Lung	10116	Rattus norvegicus	n.a.
NPT21830	CELL-LINE	CA-755	n.a.	n.a.	n.a.
NPT21843	SINGLE PROTEIN	Orexin receptor 2	9606	Homo sapiens	O43614
NPT21850	CELL-LINE	COS-7	9534	Chlorocebus aethiops	n.a.
NPT21851	SINGLE PROTEIN	Dihydroorotate dehydrogenase (fumarate)	5664	Leishmania major	Q4QEW7
NPT21852	SINGLE PROTEIN	Dihydroorotate dehydrogenase	9606	Homo sapiens	Q02127
NPT21866	SINGLE PROTEIN	Type II pantothenate kinase	282459	Staphylococcus aureus (strain MSSA476)	Q6G7I0
NPT21867	SINGLE PROTEIN	Type III pantothenate kinase	208964	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 /JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Q9HWC1
NPT21875	CELL-LINE	SV3T3	10090	Mus musculus	n.a.
NPT21877	PROTEIN FAMILY	Spermidine/spermine N(1)-acetyltransferase (SAT)	10090	Mus musculus	Q6P8J2
NPT21877	PROTEIN FAMILY	Spermidine/spermine N(1)-acetyltransferase (SAT)	10090	Mus musculus	P48026
NPT21880	CELL-LINE	FL5.12	10090	Mus musculus	n.a.
NPT21890	SINGLE PROTEIN	Sulfate anion transporter 1	10090	Mus musculus	P58735
NPT21912	ORGANISM	Hylobius abietis	201999	Hylobius abietis	n.a.
NPT21953	PROTEIN FAMILY	Cytochrome P450 3A	9606	Homo sapiens	P08684
NPT21953	PROTEIN FAMILY	Cytochrome P450 3A	9606	Homo sapiens	P20815
NPT21953	PROTEIN FAMILY	Cytochrome P450 3A	9606	Homo sapiens	Q9HB55
NPT21953	PROTEIN FAMILY	Cytochrome P450 3A	9606	Homo sapiens	P24462
NPT21954	CELL-LINE	Vero 76	60711	Chlorocebus sabaeus	n.a.
NPT21962	SINGLE PROTEIN	Methionyl-tRNA synthetase, putative	981087	Leishmania donovani (strain BPK282A1)	E9BF75
NPT21963	SINGLE PROTEIN	Coenzyme A biosynthesis bifunctional protein CoaBC	83332	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	P9WNZ1
NPT21964	SINGLE PROTEIN	Histidine--tRNA ligase	353153	Trypanosoma cruzi (strain CL Brener)	Q4DA54
NPT21965	SINGLE PROTEIN	Tryptophan--tRNA ligase	83332	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	P9WFT3
NPT21966	SINGLE PROTEIN	Polyketide synthase Pks13	83332	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	I6X8D2
NPT21967	PROTEIN COMPLEX	ClpP1P2	83332	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	P9WPC5
NPT21967	PROTEIN COMPLEX	ClpP1P2	83332	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	P9WPC3
NPT21968	SINGLE PROTEIN	Histidine--tRNA ligase	5671	Leishmania infantum	A4I591
NPT21970	ORGANISM	Wolbachia pipientis	955	Wolbachia pipientis	n.a.
NPT21975	NUCLEIC-ACID	Hairpin ribozyme RNA	n.a.	n.a.	n.a.
NPT21978	CELL-LINE	AEC	n.a.	n.a.	n.a.
NPT21990	SINGLE PROTEIN	7,8-dihydro-8-oxoguanine triphosphatase	9606	Homo sapiens	P36639
NPT21994	SINGLE PROTEIN	Synaptojanin-1	9606	Homo sapiens	O43426
NPT21995	SINGLE PROTEIN	Synaptojanin-2	9606	Homo sapiens	O15056
NPT22005	SINGLE PROTEIN	Histamine H2 receptor	10090	Mus musculus	P97292
NPT22036	CELL-LINE	HL	9606	Homo sapiens	n.a.
NPT22066	ORGANISM	Tick-borne encephalitis virus	11084	Tick-borne encephalitis virus	n.a.
NPT22067	SINGLE PROTEIN	Fucosyltransferase 10	9606	Homo sapiens	Q6P4F1
NPT22070	SINGLE PROTEIN	Fibrinogen C domain-containing protein 1	9606	Homo sapiens	Q8N539
NPT22078	PROTEIN FAMILY	Glycogen synthase kinase-3	9823	Sus scrofa	B2LUN4
NPT22078	PROTEIN FAMILY	Glycogen synthase kinase-3	9823	Sus scrofa	I6LNT8
NPT22092	TISSUE	Brain	9541	Macaca fascicularis	n.a.
NPT22093	TISSUE	Brain	9615	Canis lupus familiaris	n.a.
NPT22117	CELL-LINE	NCI-H125	9606	Homo sapiens	n.a.
NPT22125	SINGLE PROTEIN	Phosphoglycerate mutase 1	9606	Homo sapiens	P18669
NPT22128	CELL-LINE	K562/A02	9606	Homo sapiens	n.a.
NPT22129	CELL-LINE	HBZY-1	10116	Rattus norvegicus	n.a.
NPT22130	SELECTIVITY GROUP	Serotonin 2 receptors; 5-HT2a & 5-HT2c	9606	Homo sapiens	P28223
NPT22130	SELECTIVITY GROUP	Serotonin 2 receptors; 5-HT2a & 5-HT2c	9606	Homo sapiens	P28335
NPT22141	SINGLE PROTEIN	Nuclear receptor subfamily 4 group A member 1	9606	Homo sapiens	P22736
NPT22150	CELL-LINE	PNT1A	9606	Homo sapiens	n.a.
NPT22152	SINGLE PROTEIN	Regulatory protein RhlR	208964	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)	P54292
NPT22154	PROTEIN-PROTEIN INTERACTION	KEAP1/NRF2	10090	Mus musculus	Q60795
NPT22154	PROTEIN-PROTEIN INTERACTION	KEAP1/NRF2	10090	Mus musculus	Q9Z2X8
NPT22155	PROTEIN-PROTEIN INTERACTION	Keap1/Nrf2	9606	Homo sapiens	Q16236
NPT22155	PROTEIN-PROTEIN INTERACTION	Keap1/Nrf2	9606	Homo sapiens	Q14145
NPT22156	PROTEIN-PROTEIN INTERACTION	BACH1/MafK	9606	Homo sapiens	O60675
NPT22156	PROTEIN-PROTEIN INTERACTION	BACH1/MafK	9606	Homo sapiens	O14867
NPT22158	CELL-LINE	HCC827	9606	Homo sapiens	n.a.
NPT22192	SINGLE PROTEIN	Ferrochelatase, mitochondrial	9606	Homo sapiens	P22830
NPT22193	SINGLE PROTEIN	Porphobilinogen deaminase	9606	Homo sapiens	P08397
NPT22194	ORGANISM	Naegleria gruberi	5762	Naegleria gruberi	n.a.
NPT22197	PROTEIN-PROTEIN INTERACTION	Ubiquitin-conjugating enzyme E2 N/Ubiquitin-conjugating enzyme E2 variant 1	9606	Homo sapiens	Q13404
NPT22197	PROTEIN-PROTEIN INTERACTION	Ubiquitin-conjugating enzyme E2 N/Ubiquitin-conjugating enzyme E2 variant 1	9606	Homo sapiens	P61088
NPT22207	SINGLE PROTEIN	Trans-sialidase	5693	Trypanosoma cruzi	Q26964
NPT22218	ORGANISM	Equine infectious anemia virus	11665	Equine infectious anemia virus	n.a.
NPT22224	CELL-LINE	Vero C1008	60711	Chlorocebus sabaeus	n.a.
NPT22245	PROTEIN FAMILY	MAP kinase-interacting serine/threonine-protein kinase 1/2	9606	Homo sapiens	Q9HBH9
NPT22245	PROTEIN FAMILY	MAP kinase-interacting serine/threonine-protein kinase 1/2	9606	Homo sapiens	Q9BUB5
NPT22252	ORGANISM	Teladorsagia circumcincta	45464	Teladorsagia circumcincta	n.a.
NPT22253	ORGANISM	Trichostrongylus axei	40349	Trichostrongylus axei	n.a.
NPT22254	ORGANISM	Cooperia oncophora	27828	Cooperia oncophora	n.a.
NPT22255	ORGANISM	Oesophagostomum columbianum	85896	Oesophagostomum columbianum	n.a.
NPT22259	ORGANISM	Tetranychus cinnabarinus	93129	Tetranychus cinnabarinus	n.a.
NPT22263	PROTEIN COMPLEX	Sodium/potassium-transporting ATPase subunit alpha-2/alpha-3	10116	Rattus norvegicus	P06686
NPT22263	PROTEIN COMPLEX	Sodium/potassium-transporting ATPase subunit alpha-2/alpha-3	10116	Rattus norvegicus	P06687
NPT22291	PROTEIN FAMILY	Chymotrypsin	9606	Homo sapiens	Q99895
NPT22291	PROTEIN FAMILY	Chymotrypsin	9606	Homo sapiens	P17538
NPT22291	PROTEIN FAMILY	Chymotrypsin	9606	Homo sapiens	P40313
NPT22291	PROTEIN FAMILY	Chymotrypsin	9606	Homo sapiens	Q6GPI1
NPT22316	SINGLE PROTEIN	Orotidine phosphate decarboxylase	559292	Saccharomyces cerevisiae S288c	P03962
NPT22322	SINGLE PROTEIN	Pendrin	9606	Homo sapiens	O43511
NPT22324	PROTEIN COMPLEX	Potassium-transporting ATPase	9606	Homo sapiens	P20648
NPT22324	PROTEIN COMPLEX	Potassium-transporting ATPase	9606	Homo sapiens	P51164
NPT22359	PROTEIN COMPLEX	DNA gyrase subunit A/DNA gyrase subunit B	83332	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	P9WG45
NPT22359	PROTEIN COMPLEX	DNA gyrase subunit A/DNA gyrase subunit B	83332	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	P9WG47
NPT22364	SINGLE PROTEIN	DNA gyrase subunit B	246196	Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)	A0QNE0
NPT22367	SINGLE PROTEIN	Genome polyprotein	64320	Zika virus	A0A024AXB9
NPT22368	ORGANISM	Zika virus	64320	Zika virus	n.a.
NPT22369	SINGLE PROTEIN	Recombinase A	83333	Escherichia coli K-12	P0A7G6
NPT22370	SINGLE PROTEIN	LexA repressor	562	Escherichia coli	P0A7C2
NPT22371	SINGLE PROTEIN	DNA repair protein RecN	562	Escherichia coli	P05824
NPT22372	SINGLE PROTEIN	DNA topoisomerase 4 subunit B	1280	Staphylococcus aureus	P0C1S7
NPT22379	SINGLE PROTEIN	Mitogen-activated protein kinase 9	10090	Mus musculus	Q9WTU6
NPT22382	PROTEIN COMPLEX	SMAD1/5/9	10090	Mus musculus	P70340
NPT22382	PROTEIN COMPLEX	SMAD1/5/9	10090	Mus musculus	P97454
NPT22382	PROTEIN COMPLEX	SMAD1/5/9	10090	Mus musculus	Q9JIW5
